live_id,live_name,cover_path,artist,level,author
g29CVN9dVAzDoyZI,捜査 ～序盤 2007,wrEg4kju3J1r.jpg,堀山俊彦,9,Dororo
B6rI5c3VDyxSbAQ9,カオスシンドローム,pgDg6PdgmqrF.png,词曲：志仓千代丸；编曲：悠木真一；歌：铃木木乃美,11,706蓝光
jlE2u1gC4oWC1AwX,わがままドルミール,6EzVumtsTfQc.png,Composed by U-ske,10,Bluff
4INPWuaOUvhlzHvx,Brighter Day,agNT9o0Efczx.jpg,安室奈美恵,10,Dororo
pnjInl0pkW5HyQCY,Désir,rA4Sgvc7n5H4.jpg,GARNiDELiA,10,樱染nico
a8Ztrh2eA5v5hh21,Ma Boo,dpKFq6upOiMd.png,T-ara,11,依协莉丝
EEQFUMBDGRLGLQAL,Lionheart,931ed1c50b99a79bbb66769bbe5b1059.jpg,绫仓盟,10,竹井久
jqI85vSOVRX4g9yk,D✪N’T ST✪P R✪CKIN’【Special】,yUo8mzMgxPyj.png,EB (aka EarBreaker),13,Dororo
maFFXukO4ihhD6r2,Vieille Ville,dIoJDfn7cQfy.png,モリモリあつし+Ujico,11,Dororo
eYemLY9hn0PUFetV,Actinium,1JcjtL2tG7QV.jpg,Mimi,12,Dororo
JA6QzrCUa0wJAycw,イこうぜ☆パラダイス,YqbWtitg0omL.jpg,間島淳司/小林裕介/富田美憂,10,Merjoex
9AQAU0XfFv0NOttq,【Hard】謎9,FwUWO89lYOcV.jpg,西浦智仁,8,Dororo
YBBWNPVKHHKVEQXX,届かない恋’13,004a5f6ff2ece927804c108968239514.jpg,上原玲奈,8,dczmydc
RK9LJcUgmzVv0HKp,双星ルミネセンス,KFx0f8K6FxHJ.png,一舞 ＆ 夏陽,12,星陨星陨星
iMITKP1csp1mYykq,Wings,vpWU3CNkhYu3.jpg,The Hoosierdaddies,11,Lin-Kun
1hGYSy72hFdkVC0x,ロミオとシンデレラ,fs1swUsF6vxM.jpg,作曲doriko   原唱初音未来,10,灵风之迷城
NyrHNLvA2Z9uEfDn,究極アンバランス!,U6dEdBMTbTzn.jpg,純情のアフィリア,10,Merjoex
sF9EGSC1unjqup5E,【Event】噓つき先輩にインタビュー,A2OGHti9E3Ms.jpg,人間の屑,41,LLP_Official
IdkqaWjrLMa3ntTU,Super Mario Bros. - Ground Theme,g5IIBPCmHmg9.jpg,Nintendo,11,Dororo
GkBwTau0W9gPGQjq,空の夢,nxIMNgUv4YlZ.jpg,やなせなつみ,8,Akirawww
kpZHp5oz9Vn3K29L,ときめき分類学【創作譜面】,O6bXqZsHWm9T.png,AZALEA,9,Dororo
lg6RdAkXgEeRGILH,もぺもぺ,2adSQMNvw99o.png,LeaF,13,Dororo
SVLJAJWJSTJQBXDF,僕らのLIVE 君とのLIFE（自制）,6aeae5558d18b76adc0c1a74aa083d22.jpg,μ's,10,oscar865
Tb4jC74OXdyVYLY0,Veritas,kd3VeenXrV97.jpg,PRESti,11,这位朋友
HOPMEKOXKNVPMPEJ,四角革命,14ec1aebebef7c9f90f91d47d56333d9.jpg,相对性理论,9,ruhua
UPTkmQjaPorNtpes,使人沉睡公主的赠品（眠らせ姫からの贈り物）,wmGYFuzDhvES.jpg,Mothy FEAT.初音ミク,10,Dororo
fpawexRbe3zjlklE,KOKORO Magic “A to Z”,DnYz8ooALo7s.jpg,Aqours,9,Merjoex
vjauinVNHyRuJTKh,Save you Save me,ilK3tdQ7Qs9L.jpg,本渡楓 大西沙織 和氣あず未,10,Future
GFEmnE6egqHcFuXH,EMOMOMO,UlZs5qcWb7D5.png,Ras,12,Dororo
HIH2jOe5OZZHlBY6,Word of Dawn,Ulj831k4DB79.jpg,詞：魁 / 作曲：竹下智博 / 编曲：MANYO / VOICE：多田葵,9,706蓝光
wBSPZFnDQOWoK4PD,Bravely You (V1.2),miSawgBvnso5.jpg,詞曲：麻枝准/編曲：ANANT-GARDE EYES,10,706蓝光
OdujxJOjythRCf4u,D's Adventure Note,XkCLgFDC3QhE.jpg,NAMCO 原创音乐,12,oscar865
TODHYJEAVYOQRWGR,【多押】ALPS,0079c688b68ad41eca68e96d3ebe928d.jpg,相对性理论,9,ruhua
icVYJZo2ae7vbXWW,Predawn,Q7i3olIUwIBX.jpg,NICODE,10,706蓝光
JTxxSv08hxVIBm6Y,BREaK! BREaK! BREaK!,Xv4wlZB7zQMv.png,HiTECH NINJA vs Cranky,13,Dororo
xhsrNyLqpmvb2Ain,Precious time,7VTldIXNGrpD.jpg,南条爱乃,10,yjydtc
8nj2jtrD1fdI3Tyg,Kreuz,Gpa1Zp9OLXKA.png,sky_delta,12,Dororo
CPeP6vGd6VTdMoCl,End of the World,Drl6SpUiTMzJ.jpg,Vocal：熊木杏里 / 作詞・作曲：麻枝 准 / 編曲：MANYO,9,706蓝光
NVZDGOCLQVCKRHXZ,Let Me Hear【多押】,ea4cabcfceeb079abe39e0b9ddd40867.jpg,"Fear, and Loathing in Las Vegas",9,小泉花陽
5t49ydrheXoxzuIR,Still in my heart,eYi5SIIVdhmO.jpg,PSYQUI feat.ぷにぷに電機,12,Dororo
OYupTorJp7RUHclL,蒼穹舞楽,89LYrT6ldjur.png,Capchii,13,Dororo
bU1wDNHZCr1Nqoym,お茶会物語,viCvOEAdOdy1.jpg,佐藤聡美,11,摇曳的窗帘
z9K4WWKPRNOGVoMI,ずっと一緒,745ylb5SrN3b.jpg,詞：磯谷佳江 / 曲：辺見さとし / 編曲：川﨑海 / 歌 : 千夜&シャロ,10,706蓝光
WiIzgShxywzD6ArZ,Utopiosphere,l9JTFtDVcMUD.jpg,Mili,9,Lin-Kun
SKHFCDEKOSDRUVOJ,海色(みいろ),346a8417eacabb19458a71c01c098836.jpg,AKINO from bless4,10,CrazyKid
BA7YCJgIKzyQmgez,* Crow Solace *,x7c6R3EH749w.jpg,m108,13,AnnyQueen
ykG5r1uFacCQHyCx,どないやねん ヤドン,Gwd5BdfFNddx.png,Hiro,9,Dororo
pCqI0QY1BKk8wq8X,Granat,KL9nOjAiZ1y6.png,Drop,10,Starships
Gtx6TE3V9esrNy6W,レイトン教授のテーマ,PlKich7fNsIY.jpg,西浦智仁,11,Dororo
gNYho48WTpCl0Rpp,シノビシノノメ,Tv8LTjuW0oFo.png,東雲心菜,10,星陨星陨星
g8RTeLCkt1YdKOug,GOODTEK(Arcaea Edit)【Extreme】,AytssQTwFl4J.png,EBIMAYO,13,Dororo
o8logF7V4yGoVFxg,silky heart,LcwgBhqqgy73.jpg,藤末樹/川口圭太,11,706蓝光
eh4YKXef1jiIEoQB,Wilt,gR2oOdOFPLXU.jpg,Verse Quence (Mjq・Eri),9,Dororo
FLJIRBKBNADNMZGB,Scars of FAUNA,69c0df31fcbc5aa204fdecf3f817b115.jpg,猫叉Master,11,小泉花陽
KCATZMZRAJKICCRE,masquerade,9Ls9G2bVPYdN.jpg,m2u,10,如月喵
nQWvO8eOFtAWWNlR,Blows Up Everything,FXBv41ElH0DN.png,USAO,13,Dororo
6bmyrFlrc5WYls09,キミボシ,yQDMKX0UEVVe.png,そらこ,9,浮生若沫
G4ORZN5hKHzaI9SI,Thrilling one way【创作谱面】,updWcSVJZfiP.jpg,aqours,10,樱染nico
1AY7hCM1yJVT1DVA,風の声を聴きながら,1TE9vIPnePnu.jpg,三月のパンタシア,9,摇曳的窗帘
n0w90WxM19BMtqEm,戦闘！ユクシー·エムリット·アグノム,wV7HwXI2RK1P.jpg,増田順一,10,Dororo
YpRmbDPb9LduBpaZ,MilK,kLxvK2s6irGM.png,モリモリあつし,12,Dororo
jbk6pyVxfAyEhgdo,ナミダ御免のGirls Beat,rmSUEDEuXKog.jpg,伊藤加奈恵,10,かふうちの
HFSCTESXNDFLOZLR,なないろびより ,623661306b672748b9fa6b6ceaff308c.jpg,nano.RIPE,9,EliAyase
SJOSYCXNFQSWSVCQ,冬がくれた予感(EX),3db1f8e2eb38e9c7921a46fa1891d769.jpg,BIBI,11,言力华
NilnF8dFnqpx6Fg6,エキサイティング！！も・ちゃ・ちゃ☆,RJBZrncMK73z.jpg,日向美ビタースイーツ♪,11,かふうちの
KUJOU4zboXhrnTnC,GRÄNDIR,pM9qto6r6v4T.png,Rigel Theatre feat. ミーウェル,12,Dororo
SOL78mdKECUaEj15,Flashback,gpnQhZGNExpA.png,ARForest,12,Dororo
IXMYTCDVYNOTUOLV,ニッポン笑顔百景 （Hard）,74a3839d308ab500ece15d877f425e0a.jpg,桃色幸运草Z,9,EliAyase
rHIBDPwvi5jzJuPR,ふたつの影,GkcwdaqRrR2s.jpg,佐藤みかん,8,灵风之迷城
CXUZEGJqzFfGeXTJ,Arty Party,stuw84qwHbKW.png,yaseta,13,Dororo
OHSITNEZTSXOHJBF,START:DASH!!,aac6ddb1e8de941e353bcbf7e36f3340.jpg,μ's,11,高坂碎奶果
z2WYphZkqbFd2T4Q,Mare Maris,KrRyUs1fOb7D.png,M2U,12,Dororo
DkFxZJx94GSgM4B4,Hand in Hand,OYBUjM2qfcQj.png,kz(livetune) feat. 初音ミク,10,VOCALOID
HNQPJPJFLTZZDXJT,楽園Project,6c8b4f733a92ef26a07e3d1e8bd71d41.jpg,Ray,11,南条爱乃
a55vgYzINg5sxJqM,Last Desire,5hzZEn9kFuIZ.jpg,词 : 魁 / 曲 : 折戸伸治 / 歌：黒崎真音,10,706蓝光
9cx7nChnD24rxYJK,"≠彡""/了→",2Y9Vf1Lj9xkV.png,水野健治,14,Dororo
ISR6QhvoSGLfIGpi,そして最後のページには【創作譜面】,87mBrEcL9kvS.jpg,μ's,10,Dororo
PGbUxAQbJ4GYgwW8,花の锁(TV Ver.),YCp12uRtk8Io.jpg,生乃麻紀,9,你们都是大触
IWQKMENCXBOJIOHH,TYCOON,d9dc1c109ee37aaa71378213510869e6.jpg,SOUND HOLIC feat. Nana Takahashi,12,咱不触不敢说话
Yc674v8Ie5jxhs0H,【Hard】謎7,FyHKb9LhFnHP.jpg,西浦智仁,8,Dororo
npvzxJD7db7tcfXT,ロミオとシンデレラ,uNR93Pw86uIl.png,Poppin'Party,11,摇曳的窗帘
BokDvihsc6AEQrRr,Leave Me,jtS7TjfO8vVW.png,mmry,10,Dororo
uMfMZ7QUsJW9k3Oz,【Expert】謎9,ffC432WR8Nfm.jpg,西浦智仁,9,Dororo
chaGN7FvwOt0ghCE,BIRTH,KcwWyrNaTxln.png,llliiillliiilll,13,Dororo
cDq9Nvhdh3nO7czD,町を歩く ~VS アレンジver.,Jphe5TawG0EU.jpg,西浦智仁,9,Dororo
XxNryeBGA222FiDS,Determination Symphony (Long Version),bCcHLhATHaG6.jpg,Roselia,13,Dororo
BKZDCGHCTVNZQZNA,take me higher,13a2249f36e22a9c2692839dc13784db.jpg,V6,10,南条爱乃
Qd7zUCLXKck0zOrQ,Dement ~after legend~,Ixy7NItRK3FA.png,Lunatic Sounds,12,Dororo
tZ24gE8gbUhHL3BI,Feel,L6T9HVsax1g2.jpg,沙野カモメ Feat.mami,12,Dororo
JAZRWGPYHWWXMXSY,Rainy memory,d6b5920a482f03cfd146645a4804753b.jpg,Rabpit,8,小泉花陽
o4n9GKsIu5g0Lxna,【视频背景】We're the friends!,F2PtRhGfIJaH.jpg,765PRO Allstars,11,Future
CpGxg3JTR7FBwf31,Luminous Sword,wi15VZlO0ww4.jpg,梶浦由記,9,灵风之迷城
XRWlylCMPqwaILpl,P.S. ありがとう...,ASrSd32XEJKw.jpg,Pile,11,樱染nico
4qjS0F8Jbbsr1aB3,Aquamarine,OhBWm0HcMrEh.jpg,Cashew,12,Dororo
tlS2mvCSQz2OIMDG,籠のなか,fYXpuMt1Tzzs.jpg,增田俊郎,7,Akirawww
4a4kT66dwyfJfYti,耳の中へ,QsaPArWtNNFX.jpg,词：浅野真澄 / 曲：山本奖,10,706蓝光
GDVxXrnxYqiI2aOv,Syro,6KhYl1skdPgz.png,Mitomoro,12,Dororo
Vm5pGJqCYqZfrxB0,keep hopping,L4qRS0ElqsdY.png,kamome sano,13,Dororo
1kyRdttd18dsFMR3,Reinvent,zEujipgcNjKj.png,Sound Souler,11,Dororo
iJib62nBS7SZJxv9,カミイロアワセ,TBINzKchZvJw.jpg,binaria,9,短发的海狸
GRKAIXXKCMNWXMQE,ロストワンの号哭,aa8f21793a5a8781bb4a1566f44f33c5.jpg,Neru,10,南条爱乃
ZWDETOAOIITUKIJH,恋はみるくてぃ,51d8e0465b1f3e439c76f240109098ae.jpg,petit milady （悠木碧、竹达彩奈）,9,小泉花陽
WUUHKPHMLZERKPMT,THOROUGH PIÑATA DICKING AMATEUR XXX,6ab559dceafc9b9ec85262abc4b31c9e.png,The Quick Brown Fox,17,跌坑
JcPnRgepCIVZXStx,時としてバイオレンス,gGFfBPt6juIJ.png,halca,11,Merjoex
74g3qaxcGQYtLwHF,One Minute Of Proud,IIVNymhfeeYn.jpg,Various Artists,11,2333333
JTEWMOnb6gvUEhr5,スマイルスキル＝スキスキル！,Lhvdow0pXfEI.jpg,赤き誓い,8,Merjoex
ZdfOMvAbebkpVlrp,ヨミガエレ,J3Hr9Bf6hYZT.png,フランシュシュ(Fran Chou Chou),12,Merjoex
HTTGKEXIEDXJBDBA,Mynarco,cc18fef8b5d5fefb588a643e73c9ac56.jpg,positive MAD-crew,12,歲歲平安
M9RKQV38hqPn8koQ,Solitude Rain,PaI2mGcXqG7e.png,樱阪雫,10,抽不到婚纱果不改名
SREGlJo96GfF7FUM,Restoration Lake,gA01n4GwZvT2.png,Frums,13,Dororo
SAQPMDRQKPRSIVGR,【EX】にこぷり♡女子道,8aafea4319a3b478a8ec68e7208e2c1c.jpg,徳井青空,11,oscar865
EZCRNXrg8z7dqyfg,Paroles,DeV8zZNIGm4L.png,NIZI-RINGO,11,csky_
6RZ6FSS390VdNI3e,STEEL TRANSONIC,zVpR21qeQzMI.png,BlackY vs. WAiKURO,14,Dororo
IGLDSBWFTZFTQMMY,胡来的左手,94deb1e467e592c27c3cd3ef34180b94.jpg,Baha Men,9,南条爱乃
Ee6cj6CLSWVLwbMz,尋問 ～モデラート 2001,b5XPtlPaxevR.jpg,逆転裁判サウンドBOX,9,kakinuma
MMFETYKVOXFIVNTT,きたさいたま200,31d7262bf850ab6f9908f5556185a89e.jpg,LindaAI-CUE（BNGI）「太鼓の達人」より,12,咱不触不敢说话
EODEMIHEOAFQHOSE,Mermaid festa vol.2 ～Passionate～ EX,80e9307bfb006188ac989981f9de9e06.jpg,高坂穂乃果(新田恵海)&星空 凛(饭田里穂),11,南条爱乃
xoKLPbYAjEnsPf0p,Neo-Aspect（Long Version）,css1TctT7IVq.jpg,Roselia,12,Dororo
DQ8KmQz5hvg25Rn4,太陽を追いかけろ！【創作譜面】,2u4F8MDTEgHQ.png,Aqours,11,Dororo
AIo4hsu6a73jhDMv,"Marry me, Nightmare [EX]",hz205krWW3FK.png,t+pazolite,14,yuyu0127
IkuvTARx816fOKeh,戦闘！フロンティアブレーン(シンオウ),G36xJPrD2OiL.jpg,佐藤仁美，一之瀬刚,11,Dororo
QIWADKBIJGFYQFHI,KiRa-KiRa Sensation!（自制）,d8bb2b93236e7af6e713f4ebea3a4158.jpg,μ‘s,10,小泉花陽
Pdqn1smqrLNFwLo2,ハレルヤ☆エッサイム,34ymAaFFF2WR.jpg,富田美憂/大空直美/大西沙織/花澤香菜,10,かふうちの
WTs6eoMqftgs5njP,ne！ne！ne！,clbKTZcUtzvL.jpg,STARTails☆,10,灵风之迷城
YTHLBCBMASEAAXYD,雨道,b5e679ac9468fad1b89d5f3c6bc1deb6.jpg,Otokaze,10,佐仓翠子
pQzSGyLFeeWvOkUM,LIGHT UP MY LOVE,pEmhrz0CRfck.jpg,ani feat.moco,10,真姬MAKI
sUoumiYE1GpDiqlh,SPLASH,WHhw3vSQ4w3c.jpg,Jun Kuroda / Mwk,11,灵风之迷城
tgqYal4Zdhj8GnCk,Wind Shear,K4eZlnqKfkdF.jpg,CSKY,12,csky_
ORXSSHBWPRETZBDB,Conturbatio&Decretum-纷争与命运组曲,e86a67b69a65bd21d6ee290c28ecc9db.jpg,梶浦由记,9,小泉花陽
ofCURrqFMmgh360m,More One Night,Mv2NFbmFqz0l.jpg,久保ユリカ 水瀬いのり,10,灵风之迷城
rpC4Np2PFMr1k6CY,Hesitation Snow,m46xv1c8GSIL.jpg,初雪樱,10,706蓝光
JOMNADJNOQKSBFAO,Fubuki-吹雪(Hard),d8aa43499e3d95245027f00d23d452e6.jpg,西沢幸奏,9,kotoriii
aIL7yZzrZfNxFq0O,MOON FLOW,Bf3BpCSuIRFL.jpg,Nomak,9,星陨星陨星
OUS3yxuYjerGXaJG,Lethaeus,SfVnU1J6UE1O.png,Silentroom,13,Dororo
100294qyzj7PMFIW,だってアタシのヒーロー。,hGZctmoy6Amb.jpg,LiSA,11,灵风之迷城
Z7mChFs3BjNHdTUe,梦的遗址（夢の跡地）,TcVEXrxk1bJ6.png,Game Freak,9,Dororo
gdaLTgLM2BVIXVLE,Blossoms,ItnJzooINcq5.png,T2Kazuya,9,Dororo
ua0PVrmt3ZuaBCQu,CONTRACT,ptiEjLW5vg0W.jpg,DJ YOSHITAKA,12,706蓝光
mZAaFjvoC282Oxag,戦闘! ソルガレオ・ルナアーラ,IsgorbFrtPse.png,增田顺一,11,Dororo
OXLDXHDWZFPFNIVT,朱と碧のランページ,205c9f60798eaf200ae94b1d36352b5c.jpg,NU-KO,11,咱不触不敢说话
N1sug4NZwZyKYtbl,"Good Bye, Mr. Jack",5VuemjqKLVdS.png,sasakure.UK,12,Dororo
SGXYAFTWEONZNUQA,エウテルペ - Full ver.,7d38266c0af2a5fd6abf27389aa532e7.jpg,Egoist,8,関上柚月的退屈
GKhTayjVwBcBZbKA,STAR BEAT!～ホシノコドウ～,EgrSK8zLRMSo.jpg,Poppin'Party,9,樱染nico
hOvVGeYq83MFHdd6,【初次VBG】葛拉斯雷德的肖像（グラスレッドの肖像）,AE6qYbeu8Wa6.jpg,Mothy feat.GUMI,9,Dororo
QULLXRXQVJAGTUSU,LOVELESS WORLD（自制）,ce6b327cbeef541e64380a9adf77f367.jpg,μ's,12,小泉花陽
T6hVPEjU8sdpUT2A,Lumia,X4e6OzAkbHFX.png,sky_delta,11,Dororo
uPNfLHwlpWgYDY3I,Aegleseeker,lciHpROJu3mn.jpg,Silentroom vs Frums,14,Dororo
pWrKpGJ80G1ZeCvV,CYCLES,ehqnaqE4ulTS.png,Masayoshi Minoshima feat. 绫仓盟,10,Dororo
LFLBDSUCSZDQKNTF,カラフル,4f0128dcf343e314feb0a71db3259a8d.jpg,ClariS(原),12,小泉花陽
VoofHA6VPc048V0s,【Hard】Anna,Yeis8hbPtEca.jpg,Daniel Olsén,11,Dororo
b49R4Jypd9iLDvhm,Let's not say “good-bye”,XCsr6YroonuH.png,作词：minatoku / 松井俊介 作曲：宝野聡史,9,706蓝光
5xptHyHeEHHsD3k6,少女以上の恋がしたい【创作谱面】,XnEOP97RB4qC.jpg,Aqours,10,樱染nico
AU8DhmEsjKmOKDw7,Believe Again,TP8ZT1CVspCa.jpg,Saint Snow：鹿角聖良（CV:田野アサミ） 鹿角理亞（CV:佐藤日向）,11,Merjoex
XOHwyVAjtG5iDcHw,魔法少女チノ,qph5lMI1oaIP.jpg,水濑祈,10,かふうちの
hsgEYBz6kG4MAnwm,悪徳のジャッジメント,a7X2Te8J7qb2.jpg,Mothy FEAT.KAITO,10,Dororo
gOH8s2qHcZyXZ3o1,秋のあなたの空遠く【创作谱面】,6KLVnFWsd5xg.jpg,Lily White,10,Dororo
0d0CEZ8LziXJKMs1,悪食娘コンチータ,YyKeiHwHZzxK.jpg,Mothy FEAT.MEIKO,10,Dororo
vpjWss3pq1owxc3o,桜の頃,2BvMhPmaiVTA.jpg,依田芳乃 小早川纱枝 道明寺歌铃 滨口菖蒲 胁山珠美,11,cyh0613
eUuKscNmmbSII1RG,B.M.S.,GsCZIAeC5GwJ.png,光吉猛修の父,13,Dororo
ezUJzV7ey5IfWvRQ,Zephyrs,n04wkLIQflat.jpg,Frums,12,Dororo
EXUOUV9wl2ACixev,星屑のシンフォニア,FvoNnoVabFsW.jpg,ミルキーウェイ,11,VOCALOID
dUi3bioXHB7BlA6K,Ancient Rose,uHCPlpT61EFC.png,Suu,10,Dororo
sSEiiwhxKi2ELsFA,Aquarius,aKyCKvfe84o4.jpg,Ccna,11,Dororo
iSuCaUxTXkH71l9a,Warp Drive,8nNHfLjuT8gV.jpg,Titancube,10,Dororo
zSZnsFQa3KMQHUR9,浮世絵横丁,zSNMxAfzIrAI.png,魔界都市ニイガタ(黄泉路テヂーモ×dawn-system×かゆき),12,Dororo
ho9NNtRc2C9T3ZCi,Prismatic Paradise,WQi6RKbKSz1h.png,3R2,12,这位朋友
Et65BWLHWm0Tg78I,トールの思い出,gHf9zekFmbTv.jpg,伊藤真澄,8,樱染nico
gI3jSTaOetDxLYJQ,ガラテアの螺旋,KP6QjzXOR9KN.png,sasakure.UK,12,Dororo
4yPPPxYObwOFskhr,カザキリ,2z2FS8b5zMYt.png,yanaginagi,8,Akirawww
YuyRfeq9MMSgZTry,極圏【MASTER】,XgTmp8k9AYvj.png,cosMo VS dj TAKA,13,Dororo
7UyHMEEw39RUcAV5,Sakura Breeze,mZ0HjFRB9MIa.png,EBIMAYO,13,Dororo
TKJVVLESRHADUNYT,チルノのパーフェクトさんすう教室,30d97f2ac8ef5b348fc423e53e4bd656.jpg,ARM＋夕野ヨシミ(IOSYS) feat.miko 「東方紅魔郷 ～ the Embodiment of Scarlet Devil.」より,11,咱不触不敢说话
WJSFRMRAYAJRGZHN,恋はみるくてぃ,51d8e0465b1f3e439c76f240109098ae.jpg,petit milady （悠木碧、竹达彩奈）,10,南条爱乃
KIYmquUK4ZsjFP7C,戦闘! ジムリーダー,97LrqTYfwUlZ.png,増田顺一，一之瀬刚,11,Dororo
Hs5CaX9MRB54wWzZ,ツナグキズナ,W1frlCNuxSHr.jpg,Team.ねこかん[猫]（featuring.天乙准花）,10,摇曳的窗帘
0BQjqCIZjNKmLYAT,FLYING FAFNIR (V1.1),WCl2yYRaW3lS.jpg,詞曲：神田沙也加；編曲：Billy,10,706蓝光
RSPAQAGXIIXVTRBA,人形遊び,219915b465e33a16976f309e976daeb2.jpg,Akiyama Hirokazu,10,佐仓翠子
heFNAubiMzgxhpJR,恋愛したいっ！,VJ8IsflKjIbD.jpg,藤女生徒会执行部,11,かふうちの
I6aMX58SEct07UFb,こだまことだま,2SlyXsHCyh26.jpg,nano.RIPE,9,灵风之迷城
EMNUEDDRPPBXSHGV,【视频背景】Daydream cafe,d02ca1a4aa10e0a562aeef3aabf841a3.jpg,佐仓绫音;水瀬祈;種田梨沙;内田真礼,10,南条爱乃
ZFUlaiKZAPSlqHb6,Startear(刀剑神域幽灵子弹篇ED),AzFbWXP11VUQ.jpg,春奈るな(春奈露娜),9,次奥这不科学
7N44ZR6KnIRU5sp1,カラフル・ハート・ライン,dAD9q9g2tgj0.jpg,仁篠珠季【CV M.A.O】高月紗恵香【CV 照井春佳】桜庭遊乃【CV 木村珠莉】,10,かふうちの
